name,genre,type,rating,members
Romance wa Tsurugi no Kagayaki II,"Action, Comedy, Demons, Fantasy, Hentai",OVA,6.36,1019
Shin Hitou Meguri,"Hentai",OVA,6.36,2702
Ana no Oku no Ii Tokoro,"Hentai",OVA,6.35,2104
Inyouchuu Etsu,"Demons, Fantasy, Hentai, Magic, Romance, Supernatural",OVA,6.35,2121
Bakunyuu Oyako,"Hentai, School",OVA,6.34,5597
Choujin Densetsu Urotsukidouji,"Action, Demons, Drama, Hentai",OVA,6.34,4425
Gakuen Nanafushigi,"Hentai, Supernatural",OVA,6.34,2022
Houkago 2: Saiyuri,"Hentai",OVA,6.34,2150
Ikusa Otome Valkyrie,"Hentai",OVA,6.34,3755
Injuu Gakuen EX,"Demons, Hentai",OVA,6.34,1760
Koushoku Ichidai Otoko,"Drama, Hentai, Historical, Psychological",OVA,6.34,1433
Kowaremono The Animation,"Hentai, School",OVA,6.35,1914
Netorare Zuma,"Hentai",OVA,6.34,2239
Oshioki: Gakuen Reijou Kousei Keikaku,"Hentai",OVA,6.34,2429
Rance: Sabaku no Guardian,"Fantasy, Hentai, Magic",OVA,6.34,2294
Saimin Gakuen,"Hentai",OVA,6.34,2863
Shin Kyouhaku 2 The Animation: Kizu ni Saku Hana Senketsu no Kurenai,"Hentai",OVA,6.34,1171
Chikan Densha,"Hentai",OVA,6.33,2227
Kisaku Spirit,"Hentai",OVA,6.33,1396
Chicchana Onaka,"Hentai",OVA,6.32,2298
Dorei Kaigo,"Hentai",OVA,6.32,1959
Dragon Pink,"Action, Adventure, Comedy, Fantasy, Hentai, Magic, Supernatural",OVA,6.32,3467
Ikoku na Retro,"Hentai",OVA,6.31,1439
Jokei Kazoku III: Himitsu - The Anime,"Hentai",OVA,6.32,1316
Betsu ni Anta no Tame ni Ookiku Nattan Janain Dakara ne!!,"Hentai",OVA,6.31,3516
Injuu Gakuen La Blue Girl,"Demons, Hentai",OVA,6.31,4893
Ai no Katachi: Ecchi na Onnanoko wa Kirai... Desu ka?,"Hentai",OVA,6.30,3720
In no Houteishiki,"Hentai, School",OVA,6.30,2589
Injuu Gakuen La Blue Girl: Fukkatsu-hen,"Demons, Hentai",OVA,6.30,2808
Minerva no Kenshi,"Fantasy, Hentai",OVA,6.30,1278
Mouryou no Nie,"Hentai, Horror, Supernatural",OVA,6.30,1838
Soap no Moko-chan,"Hentai",OVA,6.30,717
Dark Shell: Ori no Naka no Namameki,"Hentai",OVA,6.29,2785
Kojin Taxi,"Hentai",OVA,6.29,2808
Kuraibito,"Hentai",OVA,6.29,2187
Mashou no Kao,"Hentai",OVA,6.29,1391
Nerawareta Megami Tenshi Angeltia: Mamotta Ningentachi ni Uragirarete,"Hentai",OVA,6.29,2286
Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation,"Hentai",OVA,6.28,1242
Soukou Kijo Iris Special,"Hentai, Supernatural",Special,6.29,1125
Stainless Night,"Hentai, Yuri",OVA,6.29,2177
Choujin Densetsu Urotsukidouji 2,"Demons, Fantasy, Hentai, Horror, Sci-Fi",Movie,6.28,1830
Hitou Meguri The Animation: Wakaokami, Rachiru,"Hentai",OVA,6.28,2678
Ikusa Otome Valkyrie Shinshou,"Hentai",OVA,6.28,2004
Kowaku no Toki,"Hentai",OVA,6.28,4477
Love Bitch: Yasashii Onna,"Hentai",OVA,6.28,1945
Nanase Ren,"Hentai",OVA,6.28,3297
Rei Zero,"Hentai",OVA,6.28,1707
Watashi no Shiranai Mesu no Kao,"Hentai",OVA,6.28,2275
Waver,"Hentai",OVA,6.28,2070
Chikan no Licence,"Hentai",OVA,6.27,2599
Choisuji,"Hentai",OVA,6.27,3706
Enbi,"Hentai",OVA,6.27,1507
Izumo (2003),"Adventure, Comedy, Fantasy, Hentai",OVA,6.27,1539
Kounai Shasei,"Comedy, Hentai, Magic",OVA,6.27,1222
Kyouhaku II (Second): Mou Hitotsu no Ashita The Animation,"Hentai",OVA,6.27,1586
Shin Seiki Inma Seiden,"Hentai",OVA,6.27,1358
Green Green Thirteen: Erolutions,"Comedy, Hentai, Romance",OVA,6.26,17805
Kininaru Kimochi,"Hentai",OVA,6.26,1923
Maid Ane,"Hentai",OVA,6.26,1573
Oyako Rankan The Animation,"Hentai",OVA,6.25,1578
Yarima Queen,"Comedy, Demons, Fantasy, Hentai, Magic, Parody",OVA,6.26,2153
Zecchou Rocket,"Hentai",OVA,6.26,1796
Choukou Sennin Haruka,"Hentai, Yuri",OVA,6.25,3539
Elfina: Yoru e to Urareta Oukoku de... The Animation,"Fantasy, Hentai",OVA,6.25,2335
Hissatsu Chikan Nin,"Hentai",OVA,6.25,1930
Hotaruko,"Hentai",OVA,6.25,2647
Kedamono-tachi no Sumu Ie de,"Hentai",OVA,6.25,2185
Toriko no Chigiri,"Hentai",OVA,6.25,2016
Inmu Gakuen: Inmu ni Torawareta Bijin Shimai,"Hentai",OVA,6.24,1839
Kakyuusei 2: Anthology,"Drama, Harem, Hentai, Romance",OVA,6.24,1397
Kakyuusei 2: Sketchbook,"Hentai",OVA,6.24,1069
Natural 2: Duo,"Hentai",OVA,6.24,841
Ninpou Midare Karakuri,"Hentai",OVA,6.24,1254
Onna Kyoushi,"Hentai",OVA,6.24,1570
Anata no Shiranai Kangofu: Seiteki Byoutou 24 Ji,"Hentai, Yuri",OVA,6.23,2739
Gekka Bijin,"Hentai",OVA,6.23,1487
Inma Youjo,"Fantasy, Hentai, Horror, Supernatural",OVA,6.23,1065
Manyuu Hikenchou Specials,"Action, Ecchi, Seinen, Yuri",Special,6.23,6179
Ai Shimai Tsubomi... Kegashite Kudasai,"Hentai",OVA,6.22,3932
Imouto,"Hentai",OVA,6.22,2476
Mofukuzuma,"Hentai",OVA,6.22,3060
Otoko no Ko Ojousama,"Hentai",OVA,6.22,1572
Shin Choujin Densetsu Urotsukidouji Mataiden,"Demons, Fantasy, Hentai, Horror, Sci-Fi",OVA,6.22,676
Yama Hime no Mi,"Hentai",OVA,6.22,2185
Ayatsuri Haramase DreamNote,"Hentai",OVA,6.21,3670
Cosplay Roshutsu Kenkyuukai,"Hentai",OVA,6.21,2401
Daraku: Onna Kyoushi Hakai,"Hentai",OVA,6.21,2338
Inshitsu Otaku ni Ikareru Kanojo,"Hentai",OVA,6.21,2730
Okusama wa Michael,"Hentai",OVA,6.21,1832
Septem Charm Magical Kanan,"Hentai, Magic, Romance, School",OVA,6.21,1381
Shameshrine Andorora,"Hentai, Sci-Fi",OVA,6.21,1522
Shintaisou: Shin,"Hentai, School",OVA,6.21,2787
Spiral Over,"Hentai",OVA,6.21,514
Boku no Yayoi-san,"Hentai",OVA,6.20,1915
Chikansha Thomas,"Hentai",OVA,6.20,2068
Hitozuma Koukan Nikki,"Hentai",OVA,6.20,2014
Issunboushi (OVA),"Hentai",OVA,6.20,1156
Kussetsu,"Hentai",OVA,6.20,642
Ryokan Shirasagi,"Hentai",OVA,6.20,1307
Sailor Fuku Shinryou Tsumaka,"Hentai",OVA,6.20,1442
Samurai Hormone The Animation,"Hentai",OVA,6.20,1433
Yakata Jukujo,"Hentai",OVA,6.20,2054
Imako System,"Hentai",OVA,6.19,2111
Innocent: Shoujo Memoria,"Hentai",OVA,6.19,1523
Luv Wave,"Action, Drama, Hentai, Horror, Mystery, Police, Romance, Sci-Fi",OVA,6.19,1258
Mei King,"Adventure, Comedy, Fantasy, Hentai",OVA,6.19,1106
Pia Carrot e Youkoso!!,"Comedy, Hentai, Romance",OVA,6.19,2108
Seikon no Qwaser II Picture Drama,"Ecchi, Yuri",Special,6.19,6874
Chibo,"Hentai",OVA,6.18,3195
Gakuen no Shuryousha,"Hentai",OVA,6.18,1489
Imakara Atashi......,"Hentai",OVA,6.17,875
Moke Moke Taishou Dendo Musume Arisa,"Hentai, Mecha",OVA,6.18,3321
Netorare Fighter Yaricchingu!,"Hentai",OVA,6.18,1873
Senya Ichiya Monogatari,"Fantasy, Hentai",Movie,6.18,1394
Canary wa Kago no Naka,"Hentai",OVA,6.17,1175
Haitokuzuma,"Hentai",OVA,6.17,2446
Hana to Hebi The Animation,"Hentai",OVA,6.17,1394
Heisa Byoutou,"Hentai",OVA,6.17,1072
Parade Parade,"Hentai, Music, Yuri",OVA,6.17,1539
Shin Ruri-iro no Yuki,"Hentai",OVA,6.17,375
Elf no Futagohime: Willan to Arsura,"Hentai",OVA,6.16,1921
Etsuraku no Tane The Animation,"Hentai",OVA,6.16,1789
Kokudo Oh,"Fantasy, Hentai",OVA,6.16,776
Ryojoku no Rensa,"Hentai",OVA,6.16,2453
Shuukaku no Yoru,"Hentai",OVA,6.16,1558
Aniki no Yome-san nara, Ore ni Hamerarete Hiihii Itteru Tokoro Da yo,"Hentai",OVA,6.15,1807
Bakunyuu Bomb,"Hentai",OVA,6.15,2164
Ryoujoku Guerrilla Kari 3,"Hentai",OVA,6.15,1224
Shakkin Shimai,"Hentai, School",OVA,6.15,2195
Triangle Blue,"Hentai",OVA,6.15,3602
Binetsukko ♭37℃ The Animation,"Harem, Hentai, School",OVA,6.14,1925
Choubatsu Yobikou,"Hentai, School",OVA,6.14,1818
G-Taste,"Hentai, Yuri",OVA,6.14,3466
Hitou Meguri Kakure Yu,"Hentai",OVA,6.14,3577
Tokio Kidou Police,"Comedy, Hentai, Parody, Romance",OVA,6.14,1135
Chikan Juunin-tai The Animation,"Hentai",OVA,6.13,1270
Choujin Densetsu Urotsukidouji: Mirai-hen,"Demons, Fantasy, Hentai, Horror, Sci-Fi",OVA,6.13,1736
Classmate no Okaasan,"Hentai, School",OVA,6.13,2548
Elf no Wakaokusama,"Fantasy, Hentai",OVA,6.13,2050
Enyoku,"Hentai",OVA,6.13,1748
Inbo,"Hentai",OVA,6.13,2532
Kagirohi: Shaku Kei,"Hentai",OVA,6.13,2261
Kunoichi Bakumatsu Kitan,"Hentai",OVA,6.13,1274
Otome Dori,"Hentai",OVA,6.12,6411
Asa kara Zusshiri Milk Pot,"Hentai",OVA,6.12,3821
Hitozuma Cosplay Kissa,"Hentai",OVA,6.12,2856
Innocent Blue,"Hentai",OVA,6.12,1625
Koukai Benjo The Animation,"Drama, Hentai, Psychological, School",OVA,6.11,2311
Magical Twilight,"Comedy, Hentai, Magic, Romance",OVA,6.12,1027
Mesu Nochi Torare,"Hentai",OVA,6.12,2672
Natural: Another,"Hentai, Romance",OVA,6.12,1059
Reijoku no Yakata,"Hentai",OVA,6.12,1700
Shino-sensei no Yuuwaku Jugyou,"Hentai",OVA,6.12,1388
Shoujo Auction,"Hentai",OVA,6.12,1278
Heisa Byouin,"Hentai",OVA,6.11,1387
Ikenai Koto The Animation,"Hentai",OVA,6.11,1689
Inyouchuu Etsu Special,"Demons, Hentai, Horror, Supernatural",Special,6.11,506
Campus,"Hentai",OVA,6.10,1855
Gibo,"Drama, Hentai, Romance",OVA,6.10,2705
Hatsukoi,"Hentai",OVA,6.10,1628
Hime Dorei,"Hentai",OVA,6.10,2313
Houkago 2 The Animation,"Hentai",OVA,6.10,1924
Ogenki Clinic,"Comedy, Hentai, Yuri",OVA,6.10,1173
Onmyouji Ayakashi no Megami: Inran Jubaku,"Hentai",OVA,6.10,1818
Arbeit Shiyo!!,"Hentai",OVA,6.09,1841
Suki da yo!,"Hentai",OVA,6.09,1201
Dark Blue,"Hentai",OVA,6.08,3736
Imouto Twins,"Hentai",OVA,6.08,1313
Natural,"Hentai",OVA,6.08,1084
Seikoujo: Haitoku no Biden Dorei,"Hentai",OVA,6.08,2038
Taimanin Asagi 2,"Demons, Hentai, Supernatural",OVA,6.08,1904
Yebisu Celebrities 1st,"Yaoi",OVA,6.08,5082
Kansen: Ball Buster The Animation,"Hentai",OVA,6.07,1944
Korashime,"Hentai",OVA,6.07,1419
Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo,"Hentai",OVA,6.07,1363
Mizuiro,"Hentai",OVA,6.07,1383
Ooedo Forty Eight,"Hentai, Historical",OVA,6.07,521
Shimai Ijiri,"Hentai",OVA,6.07,818
Angelium,"Hentai",OVA,6.06,3395
Cleopatra,"Hentai, Historical",Movie,6.06,1709
Gitai Saimin,"Hentai",OVA,6.06,1594
Maro no Kanja wa Gatenkei,"Hentai",OVA,6.05,1721
Gedou Gakuen,"Hentai, Supernatural",OVA,6.05,785
Grope: Yami no naka no Kotoritachi,"Hentai",OVA,6.05,2521
Ienai Koto The Animation,"Hentai",OVA,6.05,1973
Kuro no Danshou,"Hentai, Horror",OVA,6.05,1388
Kurohime: Shikkoku no Yakata,"Hentai",OVA,6.05,2377
Houkago Nyannyan,"Hentai",OVA,6.04,2646
Ingoku Byoutou,"Hentai",OVA,6.04,933
Isourou Tengoku,"Hentai",OVA,6.04,329
Lovely Day: Boku to Kanojo no Nana Nichikan,"Hentai",OVA,6.04,2079
Mikagura Tanteidan,"Hentai",OVA,6.04,1015
Suika: Manatsu no Okurimono,"Drama, Fantasy, Hentai, Romance",OVA,6.04,1008
Kaette Kita Court no Naka no Tenshi-tachi,"Hentai",OVA,6.03,1273
Kiss yori...,"Hentai",OVA,6.03,1312
Onna Kyoushi Yumi no Houkago,"Hentai",OVA,6.03,2214
Rape! Rape! Rape!,"Hentai",OVA,6.03,3958
Seikou!: Osananajimi wa Terekusasou ni Uso wo Tsuku,"Hentai",OVA,6.02,1186
Septem Charm Magical Kanan: SP Summer Camp,"Hentai",Special,6.03,958
Shuudan Chikan Densha,"Hentai",OVA,6.03,1065
True Blue,"Hentai",OVA,6.03,2912
Court no Naka no Tenshi-tachi,"Hentai, School, Sports",OVA,6.02,1771
Daishikkin Helena,"Hentai",OVA,6.02,2503
Hakoiri Shoujo: Virgin Territory,"Hentai",OVA,6.02,2971
Natsuyasumi.,"Hentai, Yaoi",ONA,6.02,4388
Shiroki Tenshi-tachi no Rondo,"Hentai",OVA,6.02,1487
Yoru ga Kuru!,"Demons, Hentai, Horror, Super Power, Supernatural",OVA,6.02,1724
Keiraku no Houteishiki Level-C,"Drama, Hentai, Yaoi",OVA,6.01,9478
Mitama: Nin,"Demons, Hentai, Martial Arts, Yuri",OVA,6.01,1723
Rasen Sokou no Dystopia,"Hentai",OVA,6.01,1943
Shusaku Replay,"Hentai, School",OVA,6.01,1176
The Urotsuki,"Adventure, Demons, Fantasy, Hentai, Horror",OVA,6.01,1480
Black Gate: Kanin no Gakuen,"Fantasy, Hentai, Supernatural",OVA,6.00,2982
Cartagra: Tsuki Gurui no Yamai,"Hentai",OVA,6.00,1923
Fushigi no Kuni no Miyuki-chan,"Comedy, Ecchi, Fantasy, Shoujo Ai, Yuri",OVA,6.00,7240
Injuu Seisen: Twin Angels,"Hentai, Horror",OVA,6.00,1169
Kanin Tokkyuu Michishio,"Hentai",OVA,6.00,887
Kijoku: Princess Double Kari,"Hentai",OVA,6.00,1368
Oyome-sama Honey Days♥,"Hentai",OVA,6.00,1403
Saimin Jutsu Zero Special,"Hentai",Special,6.00,648
Shin Seiki Cream Lemon,"Hentai, Yuri",OVA,6.00,543
Tonari no Oneesan,"Comedy, Hentai",OVA,6.00,1756
Uba,"Hentai",OVA,6.00,2437
Vicious,"Hentai",OVA,6.00,1073
21-ji no Onna: Newscaster Katsuragi Miki,"Hentai",OVA,5.99,2277
Cambrian,"Hentai",OVA,5.99,2487
I☆Can,"Hentai",OVA,5.99,4098
Kyouhaku: Owaranai Ashita,"Hentai",OVA,5.99,1806
Leatherman,"Hentai",OVA,5.99,874
Osananajimi to Doukyuusei,"Hentai, School",OVA,5.99,1736
Trouble Evocation,"Drama, Hentai, Romance",OVA,5.99,679
Unbalance,"Hentai",OVA,5.99,1320
Asgaldh: The Distortion Testament,"Hentai",OVA,5.98,1527
Donburi Kazoku,"Hentai",OVA,5.98,2457
Dragon Knight 4,"Adventure, Fantasy, Hentai, Magic",OVA,5.98,1684
Keraku-No-OH King of Pleasure,"Hentai",OVA,5.98,882
Okusama wa Mahoutsukai,"Hentai",OVA,5.98,1657
Tower of Etruria,"Adventure, Comedy, Harem, Hentai",OVA,5.98,826
Ijou Chitai: Jikken Dorei,"Hentai",OVA,5.97,1638
Internal Medicine,"Hentai",OVA,5.97,846
Issho ni Ecchi,"Hentai",OVA,5.97,1958
Jinshin Yuugi,"Hentai",OVA,5.97,1127
Karen,"Hentai",OVA,5.97,1791
Princess Holiday: Korogaru Ringo Tei Senya Ichiya,"Fantasy, Hentai",OVA,5.97,767
Seikatsu Shidou!! Anime Edition,"Hentai",OVA,5.96,1144
Words Worth Gaiden,"Action, Adventure, Fantasy, Hentai",OVA,5.97,2402
Boku no Sexual Harassment,"Hentai, Yaoi",OVA,5.96,9980
Dousou Kai,"Harem, Hentai, Romance",OVA,5.96,1047
Inyoku Tokkyuu Zetsurinou,"Hentai",OVA,5.96,2238
Mahou Senshi Sweet Knights: Heroine Ryoujoku Shirei,"Hentai",OVA,5.96,848
Miyazaki Maya Daizukan,"Hentai",OVA,5.96,1980
Naisho no Wakana-san,"Hentai",OVA,5.96,1478
Onna Kyoushi Nijuusan-sai,"Hentai",OVA,5.96,888
Tenkousei,"Hentai",OVA,5.96,291
Be-yond,"Hentai",OVA,5.95,693
Cosplay Rakuen,"Hentai",OVA,5.96,1670
Haha Sange,"Hentai",OVA,5.95,2317
Juuninin no Onna Kyoushi,"Hentai",OVA,5.95,1123
Moonlight Sonata,"Hentai",OVA,5.95,288
Shikkaku Ishi,"Hentai",OVA,5.95,434
Yuuwaku Countdown,"Action, Comedy, Fantasy, Hentai, Horror, Mecha, Romance, Supernatural",OVA,5.95,1194
A-Size Classmate,"Hentai",OVA,5.94,2209
Ai Doll,"Drama, Hentai",OVA,5.94,1942
Kairaku Satsujin Chousakan Kouji,"Hentai",OVA,5.94,694
Kakyuusei,"Drama, Harem, Hentai, Romance",OVA,5.94,1015
Reinou Tantei Miko,"Comedy, Hentai",OVA,5.94,952
Seme♥Chichi,"Hentai",OVA,5.94,1589
Tsuukin Kairaku: Chikan de Go!!,"Hentai",OVA,5.94,1594
Yuuwaku Countdown: Akira,"Hentai",OVA,5.94,965
Flutter of Birds: Tori-tachi no Habataki,"Hentai",OVA,5.93,1190
Hooligan,"Hentai",OVA,5.93,1393
Kowaremono II,"Hentai",OVA,5.93,988
Kurai Mirai,"Hentai",OVA,5.93,2004
Yariman Fudousan,"Hentai",OVA,5.92,1327
Blind Night,"Hentai",OVA,5.92,1253
Boku no Yayoi-san 2,"Hentai",OVA,5.90,730
Hontou ni Atta,"Hentai",OVA,5.92,1361
Ikusa Otome Suvia Special,"Fantasy, Hentai",Special,5.92,1181
Inmu: Ikenie no Utage,"Demons, Hentai",OVA,5.92,954
Itoshi no Kotodama,"Hentai",OVA,5.92,603
Lunatic Night,"Comedy, Hentai, Parody",OVA,5.92,688
Shusaku Liberty,"Hentai",OVA,5.92,1165
Tokyo Requiem,"Demons, Hentai, Supernatural",OVA,5.92,1392
Choujin Densetsu Urotsukidouji: Inferno Road,"Demons, Fantasy, Hentai, Horror, Sci-Fi",OVA,5.91,1210
Doukyuusei 2 (OVA),"Hentai",OVA,5.91,642
Idol Kouhosei,"Hentai",OVA,5.90,1442
Kyuuketsuki,"Hentai, Vampire",OVA,5.91,3281
Ryouki no Ori: Dai 2 Shou,"Hentai",OVA,5.91,1028
Toushin Toshi II,"Adventure, Fantasy, Hentai, Romance",OVA,5.91,584
Fighting of Ecstasy,"Hentai",OVA,5.90,1902
Haitoku no Shoujo,"Hentai, Psychological",OVA,5.90,1696
Hyakki,"Hentai, Horror",OVA,5.90,1341
Jii Tousaku,"Hentai",OVA,5.90,825
Mune Kyun! Heartful Cafe,"Hentai",OVA,5.90,1058
Seijuuden: Twin Dolls,"Action, Demons, Hentai, Magic, Supernatural",OVA,5.90,897
Yubisaki Annainin Shirudaku Settai Okawari Sanhaime,"Hentai",OVA,5.90,1363
Colosseum no Senki: Another Story,"Fantasy, Hentai",OVA,5.89,1360
Kunoichi Sakuya,"Hentai",OVA,5.89,1218
Ebenbourg no Kaze,"Hentai",OVA,5.88,906
Ecchies,"Hentai",OVA,5.88,456
Endless Serenade,"Hentai",OVA,5.88,1034
Hininden: Gauss,"Hentai",OVA,5.88,1228
Mi-da-ra,"Hentai",OVA,5.88,928
Nosewasure: Onna Kyoushi Chuuzenji Ayano no Inutsu na Kore kara,"Hentai",OVA,5.89,1505
V.G.Neo The Animation,"Action, Hentai, Martial Arts",OVA,5.88,2028
Ashita no Yukinojou,"Hentai, Romance, School, Sports",OVA,5.87,1547
Doukyuusei (OVA): Natsu no Owari ni,"Drama, Harem, Hentai, Romance",OVA,5.87,1114
Inma Daitoshi: Beast City,"Hentai",OVA,5.87,1356
Inmu 2,"Hentai",OVA,5.87,715
Kibun Kibun,"Hentai",OVA,5.87,776
Mahou no Shiho-chan,"Hentai, Magic",OVA,5.87,357
Shin-ban Megami Tantei Vinus File,"Hentai",OVA,5.87,768
Sinkan,"Hentai",OVA,5.87,1494
Terra Story,"Hentai",OVA,5.87,385
Darcrows,"Hentai",OVA,5.86,1624
Kawarazaki-ke no Ichizoku 2,"Hentai",OVA,5.86,739
Lolita Anime,"Hentai",OVA,5.86,1017
After... The Animation,"Hentai, School",OVA,5.85,4369
Dragon Rider,"Hentai",OVA,5.85,1049
Flutter of Birds II: Tenshi-tachi no Tsubasa,"Drama, Hentai, Romance",OVA,5.85,827
Jokuana,"Hentai",OVA,5.85,1137
Love Forever,"Hentai",OVA,5.85,237
Maids in Dream,"Hentai",OVA,5.85,1294
Manyuu Hikenchou Picture Drama,"Ecchi, Seinen, Yuri",Special,5.85,4060
Megami Kyouju,"Hentai, Horror, Military, Sci-Fi, Supernatural",OVA,5.85,1269
Onmyouji: Youen Emaki,"Demons, Hentai",OVA,5.85,1017
Ryoujoku Joshi Gakuen,"Hentai",OVA,5.85,450
True Blue: Gaiden,"Hentai",OVA,5.85,1581
Yuuguu Settai: Kotou no Gokuraku e Youkoso,"Hentai",OVA,5.85,2075
Blood Royale,"Hentai",OVA,5.84,3047
Guy: Youma Kakusei,"Action, Hentai, Sci-Fi, Space",OVA,5.84,888
Midnight Panther,"Action, Adventure, Fantasy, Hentai",OVA,5.84,1144
Choujin Densetsu Urotsukidouji 5: Kanketsu-hen,"Demons, Fantasy, Hentai, Horror",OVA,5.83,1082
Fuurinkanzan,"Hentai",OVA,5.83,1305
Kamyla,"Hentai, Police",OVA,5.83,1091
Love² Police,"Hentai",OVA,5.83,272
Stratosphera no Yousei,"Drama, Hentai, Romance, Sci-Fi",OVA,5.83,1745
Chijoku Kankin,"Hentai",OVA,5.82,951
Milkyway,"Hentai, Romance",OVA,5.82,695
Reiju Gakuen,"Hentai, School",OVA,5.82,1226
Soukan Rensa,"Hentai",OVA,5.82,902
Uchiyama Aki,"Hentai",OVA,5.82,744
Inko,"Hentai, Yuri",OVA,5.81,2226
Nankyoku 28 Gou,"Hentai",OVA,5.81,852
Yukiyo Ichiya Monogatari,"Hentai, Historical",OVA,5.81,922
Binetsu Shoukougun,"Hentai",OVA,5.80,751
Bishoujo Comic Lolicon Angel: Mitsu no Aji,"Hentai",OVA,5.80,1445
Dousou Kai Again,"Hentai",OVA,5.80,1101
Fruits Version,"Hentai",OVA,5.80,250
Jokutsuma,"Hentai",OVA,5.80,1151
Karakara-sama no Himitsu,"Hentai",OVA,5.80,316
Kowaremono,"Hentai",OVA,5.80,1445
Tokubetsu Jugyou 2,"Hentai",OVA,5.80,1183
Keibiin,"Hentai",OVA,5.79,451
Mugen no Kyoukai,"Fantasy, Hentai, Supernatural",OVA,5.79,958
Shounen Maid Kuuro-kun: Tenshi no Uta,"Hentai, Yaoi",OVA,5.79,9820
Isaku,"Hentai",OVA,5.78,946
Utsukushiki Sei no Dendoushi Reirei,"Hentai, Yuri",OVA,5.78,1106
Akebi no Hana: Maho,"Hentai",OVA,5.77,1922
BaBuKa: Gokudou no Tsuma,"Hentai",OVA,5.77,1825
Castle Fantasia: Seima Taisen,"Hentai",OVA,5.77,1220
Hana Dorei,"Hentai",OVA,5.77,930
Ijoku,"Hentai",OVA,5.77,1176
Sukeban Shoukai Cutie Lemon,"Hentai",OVA,5.77,185
Dokusen,"Hentai",OVA,5.76,1046
Gakuen no Ikenie: Nagusami Mono to Kashita Kyonyuu Furyou Shoujo,"Hentai",OVA,5.76,1539
Ikusa Otome Valkyrie Specials,"Hentai",Special,5.76,943
Injuu Kyoushi,"Demons, Hentai, Horror",OVA,5.76,1321
Princess Memory,"Fantasy, Hentai, Romance",OVA,5.76,789
Shoujo Senki Brain Jacker,"Hentai, Supernatural",OVA,5.76,1976
Tsuki Kagerou,"Hentai, Yuri",OVA,5.76,890
Yakin Byoutou Specials,"Hentai",OVA,5.76,608
Yunyun☆Paradise,"Hentai",OVA,5.76,678
Dark,"Hentai",OVA,5.75,1310
Harenchi Koumon Manyuuki,"Hentai, Historical",OVA,5.75,430
Kugutsu Ai: Doura Gaiden,"Hentai",OVA,5.75,283
M.E.M.: Yogosareta Junketsu,"Hentai",OVA,5.75,927
Konna ni Yasashiku Sareta no,"Hentai",OVA,5.74,1413
Mamahaha,"Drama, Hentai, Romance",OVA,5.74,1546
Masaru Ashita no Yukinojou 2,"Hentai",OVA,5.74,860
Naoko no Tropic Angel: Hyouryuu,"Hentai",OVA,5.74,204
Ningyou Tsukai,"Hentai",OVA,5.74,737
Ikenie,"Hentai",OVA,5.73,716
Isaku: Respect,"Hentai",OVA,5.73,1138
Mahou Shoujo Meruru,"Adventure, Fantasy, Hentai, Magic",OVA,5.73,1232
Megami Tantei Vinus File,"Hentai",OVA,5.73,380
Shusaku,"Hentai, School",OVA,5.73,1341
Bakuhatsu Sunzen!! Tenshi no Countdown,"Comedy, Hentai, Yuri",OVA,5.72,2121
Dragon Knight,"Action, Demons, Fantasy, Hentai",OVA,5.72,1540
Five Card,"Comedy, Hentai, School",OVA,5.72,698
Fujimi 2-choume Koukyougakudan,"Drama, Music, Psychological, Romance, Slice of Life, Yaoi",OVA,5.72,4981
Rasen Kairou,"Hentai",OVA,5.72,487
Seisen Gakuin,"Hentai",OVA,5.72,1628
Sexy Sailor Soldiers,"Action, Comedy, Hentai, Super Power",OVA,5.72,1273
Youjuu Kyoushitsu Gaiden,"Demons, Hentai, Horror",OVA,5.72,627
DNA Hunter,"Hentai",OVA,5.71,1165
Mahou Shoujo Sae,"Hentai",OVA,5.71,1025
Maid-san to Boin Damashii,"Harem, Hentai",OVA,5.71,1498
Triangle Heart: Sazanami Joshi Ryo,"Hentai",OVA,5.71,1549
Angel Core: Tenshi-tachi no Sumika,"Action, Hentai, Historical, Mecha, Military",OVA,5.70,3072
Auction: Bijo Dorei,"Hentai",OVA,5.70,607
Imbalance Girl,"Hentai",OVA,5.70,345
Momoko,"Hentai, Romance",OVA,5.70,409
Nonomura Byouin no Hitobito,"Hentai, Mystery",OVA,5.70,443
Ryoujoku no Machi: Kyouen no Ceremony,"Fantasy, Hentai, Military",OVA,5.70,1461
Shining May,"Hentai",OVA,5.70,238
Spotlight,"Hentai, Music",OVA,5.70,772
Fujun Isei Kouyuu: Taisetsu na Kimi e,"Hentai",OVA,5.69,462
Injuu Kateikyoushi,"Hentai",OVA,5.69,578
Ningyou no Yakata,"Hentai",OVA,5.69,1049
Gakuen Sodom,"Hentai",OVA,5.68,925
Heisei Harenchi Gakuen,"Comedy, Hentai, School",OVA,5.68,582
Ice,"Action, Military, Sci-Fi, Shoujo Ai, Yuri",OVA,5.68,5247
Kara no Shoujo,"Hentai",OVA,5.68,2943
Kyouhaku: Owaranai Ashita - Special Stage,"Hentai",Special,5.68,395
Netoraserare,"Hentai",OVA,5.68,1549
Onna Kyoushi: Nikutai Jugyou,"Hentai",OVA,5.68,491
Orchid☆Emblem,"Hentai",OVA,5.68,646
